NOC_CNP,NOC_Title_eng,NOC_Title_fra,prov,ER_Code_Code_RE,ER_Name,Nom_RE,Low_Wage_Salaire_Minium,Median_Wage_Salaire_Median,High_Wage_Salaire_Maximal,Average_Wage_Salaire_Moyen,Quartile1_Wage_Salaire_Quartile1,Quartile3_Wage_Salaire_Quartile3,Source2025_NHQ,Data_Source_E,Data_Source_F,Reference_Period,Revision_Date_Date_revision,Annual_Wage_Flag_Salaire_annuel,Wage_Comment_E,Wage_Comment_F,EmployeesWithNonWageBenefit_Pct
NOC_00010,Legislators,Membres des corps législatifs,BC,ER5920,Lower Mainland,Lower Mainland--Sud-ouest,37929,87000,184000,104000,67500,128000,Census 2021 ER NOC5,2021 Census,Recensement 2021,2021,2025-11-19,1,Wages for this occupation are presented at an annual rate to better represent earnings for this occupation.,Pour cette profession sont présentés au taux annuel afin de mieux représenter la rémunération pour cette profession.,
NOC_00010,Legislators,Membres des corps législatifs,BC,ER5930,Thompson--Okanagan,Thompson--Okanagan,,62400,,80000,40800,99000,Census 2021 ER NOC5,2021 Census,Recensement 2021,2021,2025-11-19,1,Wages for this occupation are presented at an annual rate to better represent earnings for this occupation.,Pour cette profession sont présentés au taux annuel afin de mieux représenter la rémunération pour cette profession.,
NOC_00010,Legislators,Membres des corps législatifs,BC,ER5940,Kootenay,Kootenay,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_00010,Legislators,Membres des corps législatifs,BC,ER5950,Cariboo,Cariboo,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_00010,Legislators,Membres des corps législatifs,BC,ER5960,North Coast,Côte-nord,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_00010,Legislators,Membres des corps législatifs,BC,ER5970,Nechako,Nechako,,80000,,100000,,,Census 2021 ER NOC5,2021 Census,Recensement 2021,2021,2025-11-19,1,Wages for this occupation are presented at an annual rate to better represent earnings for this occupation.,Pour cette profession sont présentés au taux annuel afin de mieux représenter la rémunération pour cette profession.,
NOC_00010,Legislators,Membres des corps législatifs,BC,ER5980,Northeast,Nord-est,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_00010,Legislators,Membres des corps législatifs,YK,ER6010,Yukon Territory,Yukon,,97000,,96000,72000,140000,Census 2021 ER NOC5,2021 Census,Recensement 2021,2021,2025-11-19,1,Wages for this occupation are presented at an annual rate to better represent earnings for this occupation.,Pour cette profession sont présentés au taux annuel afin de mieux représenter la rémunération pour cette profession.,
NOC_00010,Legislators,Membres des corps législatifs,NWT,ER6110,Northwest Territories,Territoires du Nord-Ouest,,124000,,120000,71000,141000,Census 2021 ER NOC5,2021 Census,Recensement 2021,2021,2025-11-19,1,Wages for this occupation are presented at an annual rate to better represent earnings for this occupation.,Pour cette profession sont présentés au taux annuel afin de mieux représenter la rémunération pour cette profession.,
NOC_00010,Legislators,Membres des corps législatifs,NU,ER6210,Nunavut,Nunavut,,153000,,136000,74500,184000,Census 2021 ER NOC5,2021 Census,Recensement 2021,2021,2025-11-19,1,Wages for this occupation are presented at an annual rate to better represent earnings for this occupation.,Pour cette profession sont présentés au taux annuel afin de mieux représenter la rémunération pour cette profession.,
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NAT,ER00,Canada,Canada,40,65.38,105.77,71.34,47.79,87.91,LFS 2023-24 CAN NOC5,Labour Force Survey,Enquête sur la population active,2023-2024,2025-11-19,0,,,94.0
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NL,ER10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,21.5,54.5,74.18,49.94,25,68.68,LFS 2023-24 PR NOC5,Labour Force Survey,Enquête sur la population active,2023-2024,2025-11-19,0,,,
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NL,ER1010,Avalon Peninsula,Avalon Peninsula,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NL,ER1020,South Coast--Burin Peninsula,Côte-sud--Burin Peninsula,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NL,ER1030,West Coast--Northern Peninsula--Labrador,Côte-ouest--Northern Peninsula--Labrador,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NL,ER1040,Notre Dame--Central Bonavista Bay,Notre Dame--Central Bonavista Bay,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,PEI,ER1110,Prince Edward Island,Île-du-Prince-Édouard,42.46,56.29,108.69,,,,SAE 2024 PR NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NS,ER12,Nova Scotia,Nouvelle-Écosse,38.62,62.58,110.14,,,,SAE 2024 PR NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NS,ER1210,Cape Breton,Cape Breton,45.01,60.79,104.71,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NS,ER1220,North Shore,Côte-nord,47.75,63.74,106.77,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NS,ER1230,Annapolis Valley,Annapolis Valley,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NS,ER1240,Southern,Sud,46.2,62.51,114.44,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NS,ER1250,Halifax,Halifax,54.04,69.54,121.41,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NB,ER13,New Brunswick,Nouveau-Brunswick,38.1,57.09,103.8,,,,SAE 2024 PR NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NB,ER1310,Campbellton--Miramichi,Campbellton--Miramichi,45.64,57.47,107.13,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NB,ER1320,Moncton--Richibucto,Moncton--Richibucto,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NB,ER1330,Saint John--St. Stephen,Saint John--St. Stephen,50.61,60.33,106.97,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_00011,Senior government managers and officials,Cadres supérieurs/cadres supérieures - administration publique,NB,ER1340,Fredericton--Oromocto,Fredericton--Oromocto,51.05,60.8,106.57,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
